SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
3,0.01426119077950716,0.6998932589143418,0,0,0,1,1.89,0,1,26.0,128.60531616210938,0,2,0,0,0,9098.json,NotBuggy
13,0.4229387044906616,0.5459052737676819,3,3,6,4,3.72,2,4,58.0,99.24874877929688,0,0,1,0,0,9352.json,NotBuggy
4,0.1500486135482788,0.29570833940711505,0,0,0,1,2.0,0,3,32.0,122.5160903930664,0,0,1,0,0,3255.json,NotBuggy
3,0.6162353157997131,0.9469323890010606,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,2906.json,NotBuggy
3,0.9034715294837952,0.9632554994584372,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,59.json,NotBuggy
3,0.621077299118042,0.6449097329666116,0,0,0,1,1.89,0,1,23.0,129.4591827392578,0,0,0,0,0,8379.json,NotBuggy
15,0.4042028784751892,0.3186864908256615,1,1,2,4,3.22,2,3,62.0,96.52925109863281,0,0,1,0,0,7043.json,Buggy
3,0.49480101466178894,0.9626187192897737,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,10996.json,NotBuggy
3,0.9122143387794495,0.9726419934755808,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,8248.json,NotBuggy
16,0.0,4.1130029319767224E-8,1,3,4,3,3.38,2,17,139.0,90.8187484741211,0,2,3,0,0,3235.json,NotBuggy
5,0.0,5.456686026874279E-4,0,0,0,1,5.43,0,9,68.0,114.38658905029297,0,3,0,0,0,9233.json,NotBuggy
13,0.0040747844614088535,5.958669391279409E-5,1,1,2,2,4.54,1,8,99.0,96.1771469116211,0,0,2,0,0,10389.json,NotBuggy
8,7.128502475097775E-4,3.2809888992233003E-4,0,0,0,1,12.96,0,15,82.0,105.58563995361328,0,3,0,0,0,9903.json,NotBuggy
3,0.35795798897743225,0.7717882600838473,0,0,0,1,1.89,0,1,17.0,131.1535186767578,0,0,0,0,0,2963.json,NotBuggy
3,0.5201128125190735,0.7146329617183214,0,0,0,1,1.89,0,1,22.0,129.47398376464844,0,1,0,0,0,3395.json,NotBuggy
3,0.4312250018119812,0.8935801883625567,0,0,0,1,1.89,0,0,15.0,132.25152587890625,0,0,0,0,0,370.json,NotBuggy
3,0.5857195258140564,0.8809777932852234,0,0,0,1,1.89,0,0,15.0,131.9385528564453,0,0,0,0,0,7990.json,Buggy
4,0.3131463825702667,0.7053246992064629,0,0,0,1,2.0,0,0,24.0,124.26470947265625,0,1,0,0,0,10435.json,NotBuggy
3,0.900248646736145,0.545668250457875,0,0,0,1,1.89,0,1,25.0,128.53907775878906,0,1,0,0,0,7118.json,NotBuggy
12,0.035573527216911316,0.05962886506551812,2,2,4,3,2.56,1,3,65.0,100.18293762207031,0,2,1,0,0,10553.json,NotBuggy
7,0.8941055536270142,0.9649540178803396,0,0,0,1,8.83,0,0,29.0,114.527587890625,0,0,0,0,0,5736.json,NotBuggy
4,0.16637413203716278,0.5903969532460277,0,0,0,1,2.0,0,1,27.0,123.47842407226562,0,2,0,0,0,6507.json,NotBuggy
8,3.519358579069376E-4,0.01474044824911611,2,1,3,2,4.8,1,6,60.0,107.19337463378906,0,1,0,0,0,2971.json,NotBuggy
3,0.6634044051170349,0.9387711225904981,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,5586.json,NotBuggy
4,0.16191913187503815,0.853050201474054,0,0,0,1,2.0,0,0,21.0,125.27178192138672,0,1,0,0,0,6266.json,NotBuggy
3,0.893149733543396,0.5739363272788317,0,0,0,1,1.89,0,1,23.0,129.14646911621094,0,0,0,0,0,10657.json,NotBuggy
3,0.8533418774604797,0.7339372750745526,0,0,0,1,1.89,0,1,20.0,130.30841064453125,0,1,0,0,0,651.json,NotBuggy
6,0.7388973236083984,0.9389646141691064,1,1,2,2,3.27,1,1,25.0,117.45413208007812,0,0,0,0,0,7690.json,Buggy
3,0.9031455516815186,0.9602306334238241,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,510.json,NotBuggy
3,5.783721571788192E-4,0.023209719035548252,0,0,0,1,1.89,0,5,43.0,125.3065414428711,0,3,0,0,0,3149.json,NotBuggy
4,0.5648802518844604,0.8935211158193531,0,0,0,1,2.0,0,0,21.0,125.27178192138672,0,1,0,0,0,9258.json,NotBuggy
3,0.886945366859436,0.8118677513875743,0,0,0,1,1.89,0,0,20.0,130.30841064453125,0,1,0,0,0,5602.json,NotBuggy
6,0.08100716024637222,0.03872205693094187,1,1,2,2,2.75,1,3,48.0,113.06202697753906,0,2,1,0,0,7591.json,NotBuggy
11,0.5843080878257751,0.12090871774411811,0,0,0,1,3.0,1,7,81.0,100.65792083740234,0,0,1,0,0,876.json,NotBuggy
5,0.085878886282444,0.37359037505343845,0,0,0,1,1.96,0,1,33.0,118.66690826416016,0,1,0,0,0,30.json,NotBuggy
8,0.6513409614562988,0.0046660301606315955,0,0,0,1,1.73,0,4,71.0,106.50206756591797,0,0,3,0,0,7934.json,NotBuggy
3,0.4866407811641693,0.9796798002055099,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,5463.json,NotBuggy
27,0.0,2.393433358526644E-11,8,8,16,9,3.33,4,13,197.0,78.85034942626953,0,1,4,0,0,5519.json,NotBuggy
11,0.8578428626060486,0.31823142695049794,1,2,3,3,2.41,1,0,54.0,102.50213623046875,0,1,1,0,0,680.json,NotBuggy
7,0.7098803520202637,0.6789913694364497,1,1,2,2,2.56,1,1,33.0,113.13916015625,0,0,1,0,0,8285.json,NotBuggy
3,0.01426119077950716,0.6998932589143418,0,0,0,1,1.89,0,1,26.0,128.60531616210938,0,2,0,0,0,9082.json,NotBuggy
4,0.16744567453861237,0.769612193823441,0,0,0,1,2.0,0,0,21.0,125.27178192138672,0,1,0,0,0,6028.json,NotBuggy
3,0.028070947155356407,0.26174680589070337,0,0,0,1,1.89,0,1,31.0,127.42049407958984,0,2,0,0,0,9902.json,NotBuggy
6,0.3024556338787079,0.4719452376270959,0,0,0,1,1.89,0,2,39.0,115.1715316772461,0,0,1,0,0,549.json,NotBuggy
3,0.6154271960258484,0.5254915295161396,0,0,0,1,1.89,0,0,26.0,128.60531616210938,0,1,0,0,0,7287.json,NotBuggy
4,0.376710444688797,0.7026795526688692,0,0,0,1,2.0,0,0,24.0,124.26470947265625,0,1,0,0,0,1460.json,NotBuggy
4,2.382558595854789E-4,0.17031518484012514,0,0,0,1,2.0,0,1,39.0,121.41315460205078,0,4,0,0,0,6509.json,NotBuggy
7,0.10911213606595993,0.09223509751634909,0,0,0,2,2.56,1,1,47.0,110.7762451171875,0,2,2,0,0,5660.json,NotBuggy
6,0.0021258925553411245,0.05148640374207027,0,0,0,1,1.89,0,3,46.0,113.6697998046875,0,2,0,0,0,9507.json,NotBuggy
