SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
9,6.622106884606183E-4,1.7768899383620266E-5,1,1,2,2,3.77,2,2,93.0,102.61357116699219,0,1,0,0,0,6003.json,Buggy
3,0.06886328011751175,0.13899959049070423,0,0,0,1,1.89,0,1,35.0,126.56620788574219,0,1,0,0,0,7661.json,Buggy
7,0.6959906816482544,0.6578744994276963,3,1,4,2,3.33,1,3,44.0,111.56436157226562,0,1,0,0,0,6931.json,Buggy
3,0.4188827872276306,0.8003734320583078,0,0,0,1,1.89,0,1,19.0,130.45266723632812,0,1,0,0,0,6181.json,Buggy
125,0.0,5.421088742577666E-26,22,33,55,32,6.03,6,18,543.0,42.875450134277344,1,0,21,0,0,2131.json,Buggy
8,0.6980481743812561,0.9130683028823492,0,0,0,1,3.97,1,3,38.0,110.39348602294922,0,1,0,0,0,5350.json,Buggy
11,0.0037989115808159113,1.7306583283529956E-5,0,0,0,1,2.95,0,5,109.0,98.83554077148438,0,1,3,0,0,3806.json,Buggy
25,0.00883769802749157,0.6316372511342722,4,6,10,7,3.24,2,6,111.0,84.02642059326172,1,1,2,0,0,2233.json,Buggy
3,0.321124792098999,0.3012687193385753,0,0,0,1,1.89,0,1,30.0,127.51214599609375,0,1,0,0,0,5393.json,Buggy
3,0.9579899311065674,0.9666654800088064,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,6170.json,Buggy
3,0.002913885749876499,0.6161138251870473,0,0,0,1,1.89,0,1,25.0,128.8092498779297,0,1,0,0,0,2256.json,Buggy
16,0.08868713676929474,0.01741688781509847,1,1,2,3,3.61,2,5,85.0,93.5987319946289,0,1,1,0,0,8199.json,Buggy
