SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Decision
6,0.193121999502182,2,4,115.25157928466797,2051.json,NotBuggy
2,0.9255493879318237,1,0,140.16575622558594,1417.json,NotBuggy
3,0.7533662915229797,1,0,132.4454345703125,872.json,NotBuggy
3,0.9014133214950562,1,0,131.28770446777344,2786.json,NotBuggy
3,0.925003170967102,1,0,133.59722900390625,918.json,NotBuggy
6,0.22601580619812012,1,5,113.05016326904297,439.json,NotBuggy
3,0.18905895948410034,1,2,130.70933532714844,2048.json,NotBuggy
5,0.2656175196170807,1,0,120.74615478515625,98.json,NotBuggy
3,0.8363798260688782,1,0,133.59722900390625,1233.json,NotBuggy
13,0.1547730267047882,1,9,97.7459487915039,1535.json,Buggy
4,0.22759166359901428,1,1,126.19583892822266,3563.json,NotBuggy
29,0.002265257528051734,2,10,80.5970687866211,500.json,NotBuggy
11,0.45360928773880005,2,2,103.5085678100586,536.json,NotBuggy
4,0.007047279272228479,1,2,122.4349365234375,2110.json,NotBuggy
10,0.0,1,8,102.63377380371094,625.json,NotBuggy
8,0.008033344522118568,2,7,107.63104248046875,1974.json,NotBuggy
17,0.009047514759004116,4,7,90.09127044677734,3479.json,NotBuggy
22,0.31734296679496765,6,4,86.18864440917969,2925.json,Buggy
10,0.011747783049941063,3,9,102.09911346435547,268.json,NotBuggy
3,0.9312458634376526,1,0,133.59722900390625,3371.json,NotBuggy
32,0.0,7,19,77.95365142822266,2007.json,NotBuggy
5,0.07432049512863159,2,5,116.51799011230469,1140.json,NotBuggy
3,0.8232784867286682,1,0,131.1385955810547,1295.json,NotBuggy
3,0.5538479089736938,1,0,131.9385528564453,1595.json,NotBuggy
5,0.7331326007843018,1,1,121.79808807373047,1572.json,NotBuggy
3,0.806641161441803,1,0,134.26058959960938,1398.json,NotBuggy
12,5.094704101793468E-4,2,8,97.5290756225586,2075.json,NotBuggy
14,0.118811696767807,1,9,95.83256530761719,393.json,NotBuggy
3,0.7750484347343445,1,0,130.45266723632812,797.json,NotBuggy
3,0.5478498339653015,1,1,130.85629272460938,3539.json,NotBuggy
15,0.006834147963672876,2,9,94.9853286743164,1574.json,NotBuggy
4,0.6595700979232788,1,0,125.27178192138672,1290.json,NotBuggy
3,0.03022872284054756,1,2,127.61418151855469,3582.json,NotBuggy
3,0.4556799829006195,1,0,133.59722900390625,921.json,NotBuggy
23,0.028489703312516212,4,8,85.09626770019531,3398.json,NotBuggy
3,0.753265380859375,1,0,133.59722900390625,2689.json,NotBuggy
5,0.012745559215545654,2,3,117.17169952392578,2896.json,NotBuggy
13,0.3671138882637024,3,4,101.00052642822266,1619.json,NotBuggy
3,0.03049701638519764,1,1,128.4090576171875,719.json,NotBuggy
