SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
12,0.0046543641947209835,1.638003970519056E-4,2,1,3,3,2.75,1,3,88.0,97.97785186767578,0,1,2,0,0,263.json,NotBuggy
12,0.0749790221452713,0.1095205410248339,2,3,5,4,4.9,3,5,65.0,99.95293426513672,0,0,0,0,0,408.json,NotBuggy
1,6.218357011675835E-4,0.5959525223416986,0,0,0,1,0.0,0,0,18.0,148.65380859375,0,3,0,0,0,344.json,NotBuggy
34,0.004315891768783331,4.618792528619617E-6,5,8,13,7,7.58,3,4,182.0,76.00953674316406,1,0,7,0,0,475.json,NotBuggy
23,0.026645418256521225,3.0846860813455523E-9,5,7,12,6,4.28,3,13,176.0,83.02243041992188,0,1,4,0,0,191.json,Buggy
8,0.22790351510047913,0.07123003278899283,1,1,2,2,2.83,1,3,53.0,108.0998306274414,0,1,2,0,0,513.json,NotBuggy
7,0.3514668345451355,0.5486732347331355,1,1,2,2,2.56,1,2,36.0,112.53359985351562,0,1,1,0,0,1097.json,NotBuggy
3,0.3167118430137634,0.7040791369244498,0,0,0,1,1.89,0,1,20.0,130.07347106933594,0,1,0,0,0,547.json,NotBuggy
17,0.018329203128814697,1.8891120731287366E-5,3,3,6,4,3.09,2,6,108.0,90.89045715332031,0,2,3,0,0,693.json,NotBuggy
3,0.007766523398458958,0.19886815913286857,0,0,0,1,1.89,0,1,32.0,127.03218841552734,0,3,0,0,0,646.json,NotBuggy
3,0.7528676986694336,0.9370706599230907,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,780.json,NotBuggy
3,0.0,0.09557771475338069,0,0,0,1,1.89,0,1,39.0,126.1478500366211,0,5,0,0,0,273.json,NotBuggy
3,0.7079368233680725,0.9037194779854123,0,0,0,1,1.89,0,0,17.0,131.28770446777344,0,1,0,0,0,599.json,NotBuggy
