SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
3,0.04106791317462921,0.21230386321231298,0,0,0,1,4.0,0,2,32.0,127.17654418945312,0,2,0,0,0,22832.json,Buggy
4,0.04362194612622261,0.12443549223375062,1,1,2,2,4.0,0,1,33.0,122.05183410644531,0,0,1,0,0,12806.json,NotBuggy
186,0.0,3.516757917060213E-108,33,37,70,38,19.3,9,62,1265.0,29.748519897460938,0,8,43,0,0,1747.json,Buggy
14,0.10225585848093033,0.010313068506639263,2,2,4,4,10.88,4,2,75.0,96.37451171875,0,2,1,0,0,14257.json,NotBuggy
3,0.059452589601278305,0.5851326530284138,0,0,0,1,3.77,0,2,20.0,130.18594360351562,0,0,0,0,0,24829.json,NotBuggy
2,0.9842766523361206,0.8538775631321532,0,0,0,1,3.77,0,0,13.0,139.56419372558594,0,1,0,0,0,22610.json,NotBuggy
3,0.9532850980758667,0.756584115919169,0,0,0,1,3.77,0,0,13.0,132.9956512451172,0,0,0,0,0,25999.json,NotBuggy
9,0.03860383480787277,0.013187790340884943,1,1,2,2,7.33,1,6,61.0,105.40365600585938,0,2,1,0,0,16713.json,NotBuggy
24,1.271667133551091E-4,0.6676473883082373,0,0,0,1,9.93,0,2,71.0,88.95482635498047,0,10,0,0,0,24510.json,NotBuggy
19,0.09381240606307983,0.04395889491490329,2,4,6,5,7.84,2,5,80.0,91.19878387451172,0,3,0,0,0,14399.json,NotBuggy
15,0.058555375784635544,0.006140407195935397,7,6,13,7,5.44,0,6,87.0,94.60160827636719,0,1,0,0,0,27206.json,NotBuggy
3,0.4292498230934143,0.9205754347091996,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,3743.json,NotBuggy
5,0.7260002493858337,0.5457126275423535,1,1,2,2,6.53,1,0,29.0,119.34591674804688,0,0,0,0,0,1268.json,NotBuggy
7,0.8023861646652222,0.08041448037558002,0,0,0,2,6.05,1,0,43.0,111.18668365478516,0,2,0,0,0,10732.json,NotBuggy
82,0.0,2.4806436036778933E-27,11,14,25,13,16.9,5,22,439.0,55.16905975341797,0,7,11,0,0,27893.json,Buggy
8,0.1427547037601471,0.03199002558650435,1,1,2,2,5.66,1,5,54.0,107.8910903930664,0,2,2,0,0,17858.json,Buggy
13,0.05569601431488991,0.007233573907394421,2,2,4,3,4.44,1,1,79.0,98.0518569946289,0,1,3,0,0,24813.json,NotBuggy
19,0.03435194492340088,0.0014848348703872178,3,4,7,5,6.1,1,4,106.0,89.39838409423828,0,3,2,0,0,27079.json,NotBuggy
6,0.1714830994606018,0.1674565964998602,1,1,2,2,5.5,1,1,35.0,115.10722351074219,0,1,0,0,0,17365.json,NotBuggy
10,0.3549084961414337,0.011196762946554212,4,4,8,2,4.82,1,1,68.0,102.92760467529297,0,0,3,0,0,24994.json,Buggy
6,0.09306899458169937,0.34275155482238584,0,0,0,2,5.5,1,2,35.0,115.17733001708984,0,0,2,0,0,469.json,NotBuggy
2,0.9065678715705872,0.9036889725297995,0,0,0,1,0.0,0,0,11.0,140.82913208007812,0,1,0,0,0,24304.json,NotBuggy
3,0.252555787563324,0.5495717731252014,0,0,0,1,3.77,0,2,22.0,129.69032287597656,0,1,0,0,0,17694.json,NotBuggy
15,0.08800282329320908,1.0976355485544809E-4,6,4,10,4,7.54,2,2,94.0,93.85621643066406,0,0,5,0,0,3881.json,NotBuggy
21,0.155386283993721,0.0026633348454670786,5,6,11,5,6.6,3,8,104.0,87.61603546142578,0,1,3,0,0,26240.json,Buggy
9,0.05822378024458885,0.1565584884680916,1,1,2,2,5.99,1,8,51.0,106.65110778808594,0,1,1,0,0,16489.json,NotBuggy
3,0.6194814443588257,0.9696428716610701,0,0,0,1,11.78,0,0,12.0,133.59722900390625,0,0,0,0,0,28019.json,Buggy
1,0.9906169176101685,0.7468434139814204,0,0,0,1,0.0,0,0,14.0,150.24295043945312,0,1,0,0,0,6135.json,NotBuggy
20,0.0077794576063752174,6.059893614323586E-6,3,4,7,5,7.05,1,8,126.0,87.28355407714844,0,0,6,0,0,26367.json,NotBuggy
