SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
3,0.7759159207344055,0.7809504582136737,0,0,0,1,3.77,0,1,16.0,131.60296630859375,0,0,0,0,0,639.json,NotBuggy
4,0.8180821537971497,0.46721907229343407,0,0,0,1,2.0,0,1,28.0,123.37332153320312,0,1,1,0,0,833.json,NotBuggy
3,0.3774285316467285,0.6435304056750717,0,0,0,1,1.89,0,1,23.0,129.2428436279297,0,1,0,0,0,121.json,NotBuggy
3,0.5002521872520447,0.5274148093719692,0,0,0,1,3.77,0,1,24.0,129.12539672851562,0,1,0,0,0,756.json,NotBuggy
5,0.0028400071896612644,0.011464799438600456,1,1,2,2,4.38,0,3,53.0,115.45250701904297,0,2,1,0,0,590.json,NotBuggy
3,0.7347357869148254,0.6514325090012026,0,0,0,1,3.77,0,2,19.0,130.57513427734375,0,1,0,0,0,856.json,NotBuggy
4,0.013020711950957775,0.5076044994568979,0,0,0,1,4.0,0,0,27.0,123.85247039794922,0,2,0,0,0,545.json,NotBuggy
3,0.8370975852012634,0.8476574060459289,0,0,0,1,3.77,0,1,15.0,132.086669921875,0,0,0,0,0,752.json,NotBuggy
4,1.578834344400093E-4,0.24326316486837563,0,0,0,1,10.38,0,3,35.0,121.97586059570312,0,1,0,0,0,395.json,NotBuggy
15,0.10920462757349014,8.669948217906802E-4,1,1,2,3,8.47,2,5,88.0,94.49970245361328,1,2,3,0,0,667.json,NotBuggy
3,0.3044677972793579,0.8875502694680218,0,0,0,1,1.89,0,1,15.0,132.086669921875,0,0,0,0,0,831.json,NotBuggy
3,0.7427796125411987,0.8608721174929586,0,0,0,1,3.77,0,0,14.0,132.4454345703125,0,0,0,0,0,131.json,NotBuggy
13,0.041294049471616745,1.9506259568541113E-6,3,3,6,3,9.8,2,7,116.0,95.15222930908203,0,2,2,0,0,407.json,NotBuggy
5,0.007010741624981165,0.03398034002804067,1,1,2,2,7.16,0,1,44.0,116.51799011230469,0,2,0,0,0,352.json,NotBuggy
3,0.7408520579338074,0.2784814958659858,1,1,2,2,1.89,0,3,30.0,127.36100006103516,0,1,0,0,0,428.json,NotBuggy
3,0.5693694949150085,0.7646472333925967,0,0,0,1,3.77,0,2,16.0,131.91592407226562,0,0,0,0,0,738.json,NotBuggy
5,0.3225609064102173,0.81106825892885,0,0,0,1,1.96,0,0,29.0,119.66572570800781,0,2,0,0,0,212.json,NotBuggy
7,0.5456379055976868,0.0422290200477689,1,1,2,2,10.35,1,5,48.0,110.72124481201172,0,1,1,0,0,532.json,NotBuggy
4,0.658182680606842,0.6232040663429902,0,0,0,1,3.32,0,1,23.0,124.39620971679688,0,1,0,0,0,834.json,NotBuggy
8,0.05829104408621788,0.020620241963878707,0,0,0,1,8.94,1,2,55.0,108.08014678955078,0,3,0,0,0,224.json,NotBuggy
8,0.018105635419487953,0.21856122468844183,3,1,4,3,3.87,2,1,48.0,108.44499206542969,0,2,1,0,0,334.json,NotBuggy
3,0.8875468969345093,0.9801497170056057,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,213.json,NotBuggy
13,0.2700244188308716,0.24839602829098667,0,0,0,4,4.69,1,1,60.0,99.01799011230469,0,0,0,0,0,379.json,NotBuggy
8,0.5358169674873352,0.507979879665181,0,0,0,1,7.94,1,2,37.0,110.78482818603516,0,1,0,0,0,122.json,NotBuggy
3,0.7897629141807556,0.7777026245647259,0,0,0,1,3.77,0,0,15.0,131.9385528564453,0,0,0,0,0,66.json,NotBuggy
3,0.6910555362701416,0.7298231471402867,0,0,0,1,3.77,0,1,18.0,130.85629272460938,0,1,0,0,0,604.json,NotBuggy
3,0.6960806250572205,0.8043854486070675,0,0,0,1,1.89,0,2,17.0,131.28770446777344,0,0,0,0,0,715.json,NotBuggy
3,0.6534494161605835,0.8871498653605917,0,0,0,1,1.89,0,1,17.0,131.43582153320312,0,1,0,0,0,682.json,NotBuggy
6,0.019163431599736214,0.21235451952456968,0,0,0,2,3.27,1,2,39.0,114.35527801513672,0,2,1,0,0,13.json,NotBuggy
8,0.06985834240913391,0.6713469451812952,1,1,2,2,6.24,1,3,32.0,111.219970703125,0,1,0,0,0,410.json,NotBuggy
10,0.14638909697532654,0.04174666977792846,2,2,4,3,3.6,2,5,62.0,103.27569580078125,0,2,2,0,0,551.json,NotBuggy
10,0.8464154601097107,0.5592173109116467,0,0,0,3,5.5,1,2,41.0,105.77908325195312,1,0,0,0,0,202.json,Buggy
5,0.0,0.06350839672731716,1,1,2,2,4.38,0,3,44.0,116.62455749511719,0,1,1,0,0,607.json,NotBuggy
3,0.4103390574455261,0.5134006715071169,0,0,0,1,3.77,0,1,23.0,129.05665588378906,0,1,0,0,0,722.json,NotBuggy
3,0.9257204532623291,0.9420831606784834,0,0,0,1,1.89,0,0,15.0,131.9385528564453,0,1,0,0,0,19.json,NotBuggy
3,0.7273336052894592,0.7235504773100211,0,0,0,1,3.77,0,1,19.0,130.45266723632812,0,1,0,0,0,700.json,NotBuggy
4,0.20880484580993652,0.7936467014959827,0,0,0,1,3.32,0,1,23.0,124.48601531982422,0,2,0,0,0,846.json,NotBuggy
5,0.2756558656692505,0.07766390504989312,1,1,2,2,5.99,0,4,38.0,117.56682586669922,0,2,1,0,0,747.json,NotBuggy
3,0.5252938866615295,0.7662696462460589,0,0,0,1,3.77,0,1,18.0,130.99049377441406,0,1,0,0,0,915.json,Buggy
3,0.2728288173675537,0.49778459074023845,0,0,0,1,3.77,0,0,23.0,129.14646911621094,0,1,0,0,0,772.json,NotBuggy
3,0.7854558229446411,0.881989863042532,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,712.json,NotBuggy
3,0.7331041097640991,0.7433814515609277,0,0,0,1,1.89,0,1,19.0,130.45266723632812,0,1,0,0,0,76.json,NotBuggy
3,0.22217153012752533,0.7266745176037166,0,0,0,1,3.77,0,1,20.0,130.30841064453125,0,2,0,0,0,56.json,NotBuggy
3,0.7074716687202454,0.9017480763514385,0,0,0,1,1.89,0,1,15.0,132.086669921875,0,0,0,0,0,295.json,NotBuggy
3,0.4236471354961395,0.8439467437540258,0,0,0,1,1.89,0,2,25.0,128.91311645507812,0,1,0,0,0,14.json,NotBuggy
4,0.013020711950957775,0.5076044994568979,0,0,0,1,4.0,0,0,27.0,123.85247039794922,0,2,0,0,0,546.json,NotBuggy
3,0.6623153686523438,0.9112440236185867,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,829.json,NotBuggy
9,0.0018116390565410256,0.012747491961107466,0,0,0,1,1.66,0,7,68.0,105.31505584716797,0,1,1,0,0,837.json,NotBuggy
3,0.10320248454809189,0.3333177786630096,0,0,0,1,3.77,0,0,27.0,128.1388702392578,0,2,0,0,0,766.json,NotBuggy
4,0.033528778702020645,0.3671954078238077,0,0,0,1,6.63,0,1,28.0,123.37332153320312,0,3,0,0,0,483.json,NotBuggy
6,0.26753267645835876,0.6177101259368689,2,1,3,2,2.75,1,3,35.0,115.41443634033203,0,0,0,0,0,866.json,NotBuggy
3,0.027194125577807426,0.5654571299138549,0,0,0,1,3.77,0,1,23.0,129.4591827392578,0,2,0,0,0,480.json,NotBuggy
6,0.041152868419885635,0.03871723766749472,1,1,2,2,5.5,0,1,47.0,113.50789642333984,0,3,1,0,0,923.json,Buggy
12,0.09296013414859772,1.3915767328101763E-4,2,1,3,3,3.32,2,8,98.0,97.51913452148438,0,1,5,0,0,357.json,NotBuggy
3,0.22162778675556183,0.3715399443428342,0,0,0,1,3.77,0,1,26.0,128.2562713623047,0,2,0,0,0,724.json,NotBuggy
3,0.9136325716972351,0.9113381875775889,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,647.json,NotBuggy
3,0.5324041247367859,0.3874081785317823,0,0,0,1,3.77,0,1,24.0,128.92515563964844,0,1,0,0,0,641.json,NotBuggy
6,0.20987333357334137,0.7186165106780289,2,1,3,2,2.75,1,2,32.0,115.79641723632812,0,0,0,0,0,867.json,NotBuggy
3,0.9136325716972351,0.9104134210035487,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,926.json,NotBuggy
17,0.007503647357225418,0.021968562517424794,0,0,0,5,4.31,3,4,80.0,92.58293914794922,0,0,2,0,0,119.json,NotBuggy
3,0.4010970890522003,0.5310544263028096,0,0,0,1,3.77,0,1,22.0,129.57785034179688,0,1,0,0,0,679.json,NotBuggy
7,0.22444024682044983,0.7783030019010775,1,1,2,2,3.02,1,1,33.0,113.31297302246094,0,2,0,0,0,227.json,NotBuggy
3,0.47429296374320984,0.7715077702026506,0,0,0,1,3.77,0,1,18.0,130.99049377441406,0,1,0,0,0,504.json,NotBuggy
3,0.5759856700897217,0.9447309718359141,0,0,0,1,1.89,0,0,15.0,132.43687438964844,0,0,0,0,0,101.json,NotBuggy
9,0.3925971984863281,0.3792018291920698,0,0,0,2,9.98,1,2,39.0,107.90960693359375,0,1,1,0,0,569.json,NotBuggy
3,0.7525098323822021,0.7066311567225193,0,0,0,1,3.77,0,1,17.0,131.1535186767578,0,0,0,0,0,220.json,NotBuggy
3,0.3254077434539795,0.7711112576365177,0,0,0,1,1.89,0,0,22.0,129.37762451171875,0,0,0,0,0,210.json,NotBuggy
3,0.755512535572052,0.826450685026858,0,0,0,1,1.89,0,1,17.0,131.1535186767578,0,0,0,0,0,380.json,NotBuggy
3,0.8352776169776917,0.9579871799161976,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,229.json,NotBuggy
3,0.9019798040390015,0.842019326629404,0,0,0,1,3.77,0,0,15.0,132.086669921875,0,1,0,0,0,264.json,NotBuggy
3,7.136908825486898E-4,0.4882101192605801,0,0,0,1,3.77,0,1,28.0,128.436279296875,0,3,0,0,0,501.json,NotBuggy
3,0.7393950819969177,0.9357576625111003,0,0,0,1,1.89,0,2,18.0,130.99049377441406,0,0,0,0,0,525.json,NotBuggy
3,0.383090078830719,0.2687753287438432,0,0,0,1,3.77,0,4,28.0,127.87090301513672,0,1,0,0,0,448.json,NotBuggy
10,0.08735039085149765,0.11032398381518888,0,0,0,2,5.6,1,5,51.0,104.62786102294922,0,2,1,0,0,526.json,Buggy
3,0.6027408242225647,0.8519385350413172,0,0,0,1,1.89,0,1,18.0,130.7338104248047,0,0,0,0,0,440.json,NotBuggy
3,1.4747232489753515E-4,0.3662333074171799,0,0,0,1,3.77,0,1,27.0,128.31268310546875,0,2,0,0,0,731.json,NotBuggy
3,0.07616858929395676,0.3809061801672316,0,0,0,1,3.77,0,3,27.0,128.51292419433594,0,2,0,0,0,824.json,NotBuggy
