SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
7,0.11188384145498276,0.39565408015903386,2,1,3,2,1.51,1,1,36.0,112.53359985351562,0,2,0,0,0,33857.json,NotBuggy
3,0.3249865770339966,0.6126065783372997,0,0,0,1,0.94,0,3,25.0,128.8092498779297,0,1,0,0,0,52873.json,NotBuggy
10,0.03445575386285782,5.333222652659115E-4,2,1,3,2,1.74,1,6,80.0,101.9923324584961,0,1,3,0,0,4535.json,NotBuggy
3,0.03027922660112381,0.38662391944058777,0,0,0,1,0.94,0,4,29.0,128.14134216308594,0,2,0,0,0,49453.json,NotBuggy
3,0.17788797616958618,0.5983190943521357,0,0,0,1,0.94,0,3,25.0,128.712890625,0,1,0,0,0,56265.json,NotBuggy
4,0.7962334752082825,0.9485401571187326,0,0,0,1,1.0,0,1,14.0,128.13519287109375,0,0,0,0,0,6177.json,NotBuggy
3,0.12853945791721344,0.6195215465034905,0,0,0,1,0.94,0,2,23.0,129.2428436279297,0,1,0,0,0,54799.json,NotBuggy
4,0.6349444389343262,0.7849983874236303,0,0,0,1,1.66,0,0,19.0,125.57588195800781,0,1,0,0,0,34035.json,NotBuggy
3,0.8353855013847351,0.9309295065319557,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,28415.json,NotBuggy
9,0.033474572002887726,0.009748796749477623,0,0,0,1,2.86,0,4,63.0,105.30944061279297,0,1,3,0,0,29904.json,NotBuggy
3,0.12364634871482849,0.6020177553387817,0,0,0,1,0.94,0,2,23.0,129.2428436279297,0,1,0,0,0,49928.json,NotBuggy
3,0.2267899513244629,0.860388179388509,0,0,0,1,0.94,0,0,17.0,131.28770446777344,0,1,0,0,0,63787.json,NotBuggy
11,0.686119019985199,0.8031341936804528,2,2,4,3,1.98,2,2,39.0,104.71832275390625,0,0,0,0,0,19690.json,NotBuggy
3,0.30017948150634766,0.6178379654928312,0,0,0,1,0.94,0,3,25.0,128.8092498779297,0,1,0,0,0,47373.json,NotBuggy
4,0.5748708844184875,0.8149499102891381,0,0,0,1,1.0,0,2,23.0,124.6862564086914,0,0,0,0,0,56227.json,NotBuggy
3,0.32327672839164734,0.5727294895759518,0,0,0,1,0.94,0,3,25.0,128.8092498779297,0,1,0,0,0,52858.json,NotBuggy
3,0.7663178443908691,0.6926355783401826,0,0,0,1,0.94,0,1,21.0,130.05470275878906,0,1,0,0,0,24383.json,NotBuggy
4,0.21171920001506805,0.47806320133294333,0,0,0,1,1.0,0,1,27.0,123.47842407226562,0,2,0,0,0,78851.json,NotBuggy
1,0.0,0.43836268148500657,0,0,0,1,0.0,0,2,21.0,147.8522186279297,0,0,0,0,0,21211.json,NotBuggy
10,0.04696817323565483,0.020284890722202683,0,0,0,2,1.74,1,9,66.0,103.08283996582031,0,1,0,0,0,26190.json,NotBuggy
18,0.02387913502752781,1.7735223081971027E-6,6,4,10,5,2.02,2,3,122.0,89.07304382324219,0,1,3,0,0,15691.json,NotBuggy
3,0.7242304086685181,0.9290350523824394,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,12836.json,NotBuggy
2,0.9554787874221802,0.9763706223513992,0,0,0,1,0.0,0,0,9.0,142.4026641845703,0,0,0,0,0,81802.json,NotBuggy
3,0.36773449182510376,0.8129081577933993,0,0,0,1,0.94,0,1,19.0,130.57513427734375,0,1,0,0,0,29840.json,NotBuggy
3,0.010228795930743217,0.25667283394873924,0,0,0,1,0.94,0,4,32.0,127.25540161132812,0,2,0,0,0,56030.json,NotBuggy
7,0.7055408358573914,0.4286544930973301,0,0,0,2,1.51,1,1,36.0,112.53359985351562,0,1,0,0,0,19018.json,NotBuggy
7,0.02878763899207115,0.363205579324988,2,1,3,2,2.59,1,3,37.0,112.46537017822266,0,2,0,0,0,66867.json,NotBuggy
3,0.12046266347169876,0.5652829183036269,0,0,0,1,0.94,0,2,25.0,128.91311645507812,0,0,0,0,0,78089.json,NotBuggy
4,0.5748708844184875,0.7929809306945197,0,0,0,1,1.0,0,2,23.0,124.58238983154297,0,0,0,0,0,55895.json,NotBuggy
3,0.3519657254219055,0.611138605575547,0,0,0,1,0.94,0,3,25.0,128.8092498779297,0,1,0,0,0,56864.json,NotBuggy
11,0.13733018934726715,0.07394446090176902,3,3,6,4,1.21,1,3,59.0,101.92320251464844,0,0,1,0,0,60586.json,NotBuggy
15,6.797715905122459E-4,4.935956546280784E-4,2,2,4,3,1.44,1,9,91.0,94.36238098144531,0,0,2,0,0,73693.json,NotBuggy
3,0.925599992275238,0.9496940351532739,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,78894.json,NotBuggy
3,0.3519657254219055,0.611138605575547,0,0,0,1,0.94,0,3,25.0,128.8092498779297,0,1,0,0,0,56570.json,NotBuggy
15,0.020573806017637253,0.03409332283804325,4,4,8,4,2.09,2,5,75.0,95.38957214355469,0,0,0,0,0,274.json,NotBuggy
3,0.20728538930416107,0.9312191279218792,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,38212.json,NotBuggy
3,0.9439288377761841,0.9205915065288625,0,0,0,1,0.94,0,0,13.0,132.9956512451172,0,0,0,0,0,73503.json,NotBuggy
4,0.578101396560669,0.8208621515160355,0,0,0,1,1.0,0,0,20.0,125.64796447753906,0,1,0,0,0,9750.json,NotBuggy
10,0.010143029503524303,3.4716409360972296E-4,2,1,3,2,1.26,1,4,86.0,101.4930419921875,0,3,2,0,0,67954.json,NotBuggy
8,0.2059166133403778,0.14815936463297852,1,1,2,2,1.85,1,1,44.0,109.1904296875,0,1,1,0,0,35484.json,NotBuggy
1,0.9998384118080139,0.7058753222741267,0,0,0,1,0.0,0,0,18.0,148.65380859375,0,0,0,0,0,22468.json,NotBuggy
7,0.5342723727226257,0.5049004553716268,1,1,2,2,1.28,1,1,37.0,112.39112091064453,0,1,1,0,0,79928.json,NotBuggy
3,0.2700131833553314,0.5538600822352983,0,0,0,1,0.94,0,1,18.0,130.7338104248047,0,0,0,0,0,19360.json,NotBuggy
4,0.3844487965106964,0.7276568831498403,0,0,0,1,1.0,0,2,23.0,124.58238983154297,0,0,0,0,0,54301.json,NotBuggy
35,0.0,8.811417635077712E-11,4,3,7,4,2.1,2,22,234.0,74.99156951904297,0,3,6,0,0,10899.json,NotBuggy
3,0.9381090402603149,0.9432463252884166,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,74979.json,NotBuggy
3,0.2787151038646698,0.5803281450683526,0,0,0,1,0.94,0,2,22.0,129.47398376464844,0,1,0,0,0,54418.json,NotBuggy
1,0.9875651597976685,0.8496843251831722,0,0,0,1,0.0,0,0,12.0,151.39474487304688,0,0,0,0,0,21413.json,NotBuggy
36,0.0,1.95522266819973E-12,4,4,8,6,6.04,3,17,231.0,73.75464630126953,1,1,5,0,0,3599.json,NotBuggy
3,0.6107768416404724,0.4503243690899161,1,1,2,2,0.94,0,2,27.0,127.90887451171875,0,1,0,0,0,27362.json,NotBuggy
3,0.5823192596435547,0.7041640862630104,0,0,0,1,0.94,0,3,22.0,129.94700622558594,0,1,0,0,0,46695.json,NotBuggy
3,0.30017948150634766,0.6178379654928312,0,0,0,1,0.94,0,3,25.0,128.8092498779297,0,1,0,0,0,50345.json,NotBuggy
10,9.499064763076603E-4,5.394539148375151E-4,2,2,4,3,2.8,2,6,76.0,101.79476165771484,0,4,1,0,0,30597.json,NotBuggy
3,0.7494373917579651,0.7904513408899028,0,0,0,1,0.94,0,0,14.0,132.4454345703125,0,0,0,0,0,260.json,NotBuggy
3,0.9643493294715881,0.9460561111643261,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,77660.json,NotBuggy
14,0.03871225565671921,0.0011919255585746227,0,0,0,2,2.16,1,10,78.0,96.30619049072266,0,4,1,0,0,14296.json,NotBuggy
26,0.0021155718713998795,1.256274072089551E-8,6,4,10,5,2.25,3,1,173.0,81.41473388671875,0,2,12,0,0,76196.json,NotBuggy
4,0.3531748950481415,0.7355877166546843,0,0,0,1,1.0,0,2,23.0,124.58238983154297,0,0,0,0,0,53320.json,NotBuggy
6,0.8252024054527283,0.6456486122020352,2,2,4,2,1.37,1,1,28.0,116.57478332519531,0,0,0,0,0,59800.json,NotBuggy
4,0.46666887402534485,0.23076407504316837,2,1,3,2,2.45,0,1,36.0,121.67362213134766,0,2,0,0,0,66125.json,NotBuggy
3,0.1818818747997284,0.8918531864740882,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,7920.json,NotBuggy
3,0.7185011506080627,0.8785394376992102,0,0,0,1,0.94,0,0,17.0,131.28770446777344,0,1,0,0,0,73449.json,NotBuggy
3,0.19569149613380432,0.7277230528651215,0,0,0,1,1.89,0,0,19.0,130.45266723632812,0,3,0,0,0,80459.json,NotBuggy
3,0.9176151156425476,0.925000870028016,0,0,0,1,0.94,0,0,13.0,132.9956512451172,0,1,0,0,0,6974.json,NotBuggy
10,0.5524817705154419,0.1702584783544895,0,0,0,1,0.8,0,3,50.0,105.07778930664062,0,0,0,0,0,75797.json,NotBuggy
4,0.5803430676460266,0.7699220779173505,0,0,0,1,1.66,0,0,19.0,125.57588195800781,0,2,0,0,0,31435.json,NotBuggy
3,0.0,0.23486164696029765,0,0,0,1,0.94,0,4,32.0,127.25540161132812,0,2,0,0,0,48133.json,NotBuggy
