SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
3,0.5405009388923645,0.9113452809838439,0,0,0,1,1.89,0,0,14.0,132.61029052734375,0,0,0,0,0,644.json,NotBuggy
3,0.5443600416183472,0.8020697315083155,0,0,0,1,1.89,0,1,19.0,130.57513427734375,0,2,0,0,0,5423.json,NotBuggy
6,0.02378181926906109,0.3490457188181601,1,1,2,2,5.5,1,4,38.0,114.74968719482422,0,2,0,0,0,5611.json,NotBuggy
17,0.16188858449459076,1.4302336443795175E-6,3,3,6,4,2.06,2,9,122.0,90.34405517578125,0,1,6,0,0,11907.json,NotBuggy
7,0.7220256328582764,0.445661528347799,0,0,0,1,4.12,1,5,40.0,112.2157211303711,0,1,0,0,0,14672.json,NotBuggy
3,0.6171813607215881,0.8709633883941591,0,0,0,1,1.89,0,0,15.0,131.9385528564453,0,0,0,0,0,12743.json,NotBuggy
3,0.9316548705101013,0.9212738202258464,0,0,0,1,1.89,0,0,15.0,132.086669921875,0,1,0,0,0,8942.json,NotBuggy
3,0.9713621735572815,0.9454944487241949,0,0,0,1,2.0,0,0,17.0,131.03103637695312,1,2,0,0,0,3039.json,NotBuggy
80,0.0,2.6431970528731882E-23,17,15,32,16,5.92,7,42,411.0,55.13248062133789,1,1,16,0,0,11635.json,Buggy
12,0.034893959760665894,0.03250666024727269,2,1,3,2,4.65,1,7,66.0,100.12922668457031,0,1,2,0,0,8235.json,NotBuggy
3,0.8441193103790283,0.9676100210796384,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,12444.json,NotBuggy
3,0.9022001028060913,0.889409081917445,0,0,0,1,1.89,0,0,15.0,131.9385528564453,0,1,0,0,0,12752.json,NotBuggy
6,0.786627471446991,0.8555888504642125,1,1,2,2,2.75,1,2,28.0,116.86482238769531,0,1,1,0,0,2130.json,NotBuggy
13,0.04791766032576561,6.009539944091015E-4,2,1,3,3,3.64,2,9,87.0,96.77322387695312,0,2,4,0,0,330.json,NotBuggy
