SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
4,0.02412416599690914,0.4083196944750308,0,0,0,1,1.73,0,2,29.0,123.19084167480469,0,2,0,0,0,12198.json,NotBuggy
7,0.012415356002748013,0.004800858410417537,0,0,0,2,2.8,0,7,65.0,109.09020233154297,0,1,2,0,0,17670.json,NotBuggy
4,0.3792644739151001,0.844967902982177,0,0,0,1,1.73,0,1,21.0,125.15930938720703,0,1,0,0,0,5280.json,NotBuggy
4,0.15357917547225952,0.2336691129114319,0,0,0,1,1.73,0,5,36.0,121.90362548828125,0,0,0,0,0,8593.json,NotBuggy
5,0.10531257838010788,0.39164933595255225,0,0,0,1,2.0,0,2,37.0,118.14622497558594,1,3,0,0,0,7548.json,NotBuggy
10,0.041564103215932846,0.13507387889652253,1,1,2,3,3.58,1,3,52.0,104.09257507324219,0,0,2,0,0,799.json,NotBuggy
4,0.5481029748916626,0.8883888894303769,0,0,0,1,1.73,0,2,20.0,125.64796447753906,0,0,0,0,0,152.json,NotBuggy
4,0.5970094203948975,0.5673605868690278,0,0,0,1,1.73,0,1,22.0,124.71717071533203,0,1,0,0,0,10723.json,NotBuggy
4,0.058398883789777756,0.7618777482237681,0,0,0,1,1.73,0,1,23.0,124.92120361328125,0,2,0,0,0,84.json,NotBuggy
12,0.2547113597393036,0.9827426159439756,0,0,0,1,2.56,1,1,30.0,105.507080078125,0,0,1,0,0,6162.json,NotBuggy
4,0.6402357816696167,0.9142914075387497,0,0,0,1,1.73,0,1,16.0,126.94251251220703,0,0,0,0,0,13912.json,NotBuggy
4,0.4261353015899658,0.8937548319212245,0,0,0,1,1.73,0,0,17.0,126.37059020996094,0,0,0,0,0,16721.json,NotBuggy
19,0.0,2.6176121442345897E-6,1,1,2,2,17.53,0,15,130.0,88.6419906616211,0,3,1,0,0,544.json,NotBuggy
41,0.0,9.966253938143875E-10,11,13,24,11,4.41,3,10,234.0,70.43069458007812,1,2,10,0,0,11772.json,NotBuggy
31,5.204479093663394E-4,7.153464726606382E-10,1,2,3,5,6.4,2,19,184.0,77.72763061523438,1,0,6,0,0,6120.json,NotBuggy
4,1.6686711751390249E-4,0.11586839935093016,0,0,0,1,1.73,0,0,38.0,121.41175079345703,0,4,0,0,0,17576.json,NotBuggy
4,0.8828763961791992,0.9750146829235502,0,0,0,1,1.73,0,0,14.0,127.78498840332031,0,1,0,0,0,17639.json,NotBuggy
4,0.32742753624916077,0.8573488882384104,0,0,0,1,1.73,0,0,18.0,126.33003997802734,0,0,0,0,0,3045.json,NotBuggy
4,0.7432899475097656,0.8062101632163895,0,0,0,1,1.73,0,0,21.0,125.0554428100586,0,1,0,0,0,8698.json,NotBuggy
6,0.8665577173233032,0.9820183454452365,0,0,0,1,2.0,0,0,22.0,118.86612701416016,0,1,1,0,0,9145.json,NotBuggy
11,0.0031453759875148535,0.049959749751153616,2,4,6,4,3.17,0,3,71.0,101.08332824707031,0,2,0,0,0,6617.json,NotBuggy
7,0.01168158557265997,0.003546140805600264,2,3,5,4,2.65,0,1,67.0,108.3227767944336,1,2,1,0,0,5686.json,NotBuggy
4,8.258220623247325E-4,0.33519217912437826,0,0,0,1,1.73,0,3,32.0,122.5949478149414,0,2,0,0,0,574.json,NotBuggy
4,0.49940726161003113,0.8469924333044977,0,0,0,1,1.73,0,2,22.0,125.02987670898438,0,1,0,0,0,12382.json,NotBuggy
4,0.03420116379857063,0.41368091838656545,2,2,4,2,1.73,0,2,32.0,122.14173889160156,0,2,0,0,0,12127.json,NotBuggy
4,0.11334368586540222,0.28835059378548406,1,1,2,2,1.73,0,4,32.0,122.36495208740234,0,0,0,0,0,17692.json,NotBuggy
4,0.7080735564231873,0.7496202825794974,0,0,0,1,1.73,0,1,20.0,125.41301727294922,0,1,0,0,0,15696.json,NotBuggy
5,1.8016810645349324E-4,0.06348509937243452,1,1,2,2,1.96,0,1,45.0,116.4532241821289,0,0,0,0,0,1075.json,NotBuggy
12,0.0558980293571949,0.11353811848528943,0,0,0,2,4.27,1,4,56.0,100.98360443115234,0,1,0,0,0,16518.json,NotBuggy
4,0.7703996896743774,0.9887079352498005,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,614.json,NotBuggy
4,0.6120444536209106,0.9571168181347917,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,6712.json,NotBuggy
4,0.7093951106071472,0.9042520064836571,0,0,0,1,1.73,0,2,18.0,126.4781494140625,0,1,0,0,0,13196.json,NotBuggy
4,0.03452732414007187,0.5336244819339602,0,0,0,1,1.73,0,2,28.0,123.1362075805664,0,1,0,0,0,19659.json,NotBuggy
11,0.3682365119457245,0.7907073307187046,2,3,5,4,4.27,1,2,45.0,103.45462036132812,0,0,1,0,0,12636.json,NotBuggy
13,0.003445248818024993,3.8362840291361696E-5,7,3,10,4,2.81,1,8,102.0,95.62097930908203,1,1,1,0,0,8722.json,NotBuggy
4,0.8286265730857849,0.8568820031282448,0,0,0,1,1.73,0,0,17.0,126.62725830078125,0,1,0,0,0,16424.json,NotBuggy
5,0.6947731971740723,0.6940543305911546,0,0,0,1,1.96,0,3,29.0,119.57592010498047,0,1,0,0,0,12366.json,NotBuggy
4,0.19066108763217926,0.9070415326391248,0,0,0,1,1.73,0,1,15.0,127.42622375488281,0,0,0,0,0,13421.json,NotBuggy
4,0.25467756390571594,0.5331385307538931,0,0,0,1,1.73,0,2,28.0,123.46312713623047,0,1,0,0,0,13938.json,NotBuggy
10,0.49597322940826416,0.5035965600024122,0,0,0,1,3.92,1,1,48.0,105.35304260253906,0,1,0,0,0,15472.json,NotBuggy
8,0.40326178073883057,0.1985043630689967,1,1,2,2,3.76,0,1,49.0,108.45081329345703,0,1,1,0,0,9515.json,NotBuggy
4,0.7151414752006531,0.6729257474881978,0,0,0,1,1.73,0,2,22.0,124.81353759765625,0,1,0,0,0,16645.json,NotBuggy
16,0.4785640835762024,0.6773274181577202,4,2,6,3,2.78,1,2,60.0,96.18500518798828,0,1,1,0,0,23280.json,NotBuggy
3,0.8888470530509949,0.9487661825622945,0,0,0,1,0.0,0,0,11.0,134.26058959960938,0,0,0,0,0,7302.json,NotBuggy
4,0.1592448353767395,0.7751617396791448,0,0,0,1,1.73,0,3,25.0,124.48761749267578,0,0,0,0,0,23005.json,NotBuggy
1,0.9662579894065857,0.9176040597073994,0,0,0,1,0.0,0,0,11.0,152.05810546875,0,1,0,0,0,629.json,NotBuggy
4,0.914854109287262,0.9807905980485593,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,4623.json,NotBuggy
4,0.89481520652771,0.8332818377933627,0,0,0,1,1.73,0,0,19.0,125.79222106933594,0,1,0,0,0,7815.json,NotBuggy
4,0.9579508304595947,0.9978257048001542,0,0,0,1,1.73,0,0,13.0,128.335205078125,0,0,0,0,0,3711.json,NotBuggy
4,0.03638574108481407,0.8544266261078511,0,0,0,1,1.73,0,2,24.0,124.361083984375,0,0,0,0,0,5249.json,NotBuggy
