SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
10,0.04656131565570831,0.07588269279522118,4,4,8,3,2.05,2,3,56.0,103.75507354736328,0,0,0,0,0,14130.json,NotBuggy
7,0.04073038324713707,0.5823520214436506,1,1,2,2,1.51,1,4,36.0,112.77070617675781,0,1,0,0,0,3156.json,NotBuggy
8,0.3897761404514313,0.141327699925064,1,1,2,2,1.2,1,4,47.0,108.78446960449219,0,1,2,0,0,9701.json,NotBuggy
3,2.6845664251595736E-4,0.1791412859667355,0,0,0,1,0.94,0,3,32.0,127.17654418945312,0,2,0,0,0,6292.json,NotBuggy
3,0.7954411506652832,0.9099817374104097,0,0,0,1,0.94,0,1,15.0,132.25152587890625,0,0,0,0,0,22862.json,NotBuggy
3,0.4247729778289795,0.6761893718029163,0,0,0,1,0.94,0,2,24.0,129.2378692626953,0,1,0,0,0,12625.json,NotBuggy
3,0.059634510427713394,0.17538768692216467,0,0,0,1,0.94,0,1,34.0,127.11396026611328,0,1,0,0,0,20488.json,NotBuggy
3,0.9325985908508301,0.9599570447006406,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,20282.json,NotBuggy
3,0.21036536991596222,0.6982176609643432,0,0,0,1,0.94,0,0,22.0,129.28781127929688,0,1,0,0,0,8305.json,NotBuggy
14,0.0031883963383734226,2.425725558365461E-6,2,1,3,3,2.1,2,8,111.0,94.12330627441406,0,1,5,0,0,20361.json,NotBuggy
9,9.320722310803831E-4,4.461663394443783E-4,1,2,3,3,1.47,2,0,85.0,103.39393615722656,0,2,0,0,0,15054.json,NotBuggy
3,0.894311785697937,0.931737134770261,0,0,0,1,0.94,0,0,13.0,132.9956512451172,0,0,0,0,0,12011.json,NotBuggy
13,0.0995684340596199,0.004140620810067794,1,1,2,3,1.86,2,4,74.0,97.75595092773438,0,3,2,0,0,858.json,NotBuggy
3,0.31857821345329285,0.8833344799704328,0,0,0,1,0.94,0,0,17.0,131.03103637695312,0,0,0,0,0,8351.json,NotBuggy
15,0.021517248824238777,0.003556832423077394,0,0,0,1,2.0,1,0,86.0,95.36790466308594,0,1,1,0,0,12806.json,NotBuggy
5,0.0013695224188268185,0.22550792293581043,0,0,0,1,2.19,0,3,39.0,117.87247467041016,0,2,0,0,0,1747.json,NotBuggy
18,0.1010408103466034,6.229187207494243E-5,3,3,6,4,1.42,2,12,114.0,89.80155181884766,0,2,3,0,0,14257.json,NotBuggy
3,0.014119907282292843,0.1740920098237236,0,0,0,1,0.94,0,3,34.0,126.94014739990234,0,0,0,0,0,1581.json,NotBuggy
5,0.0799967423081398,0.05615740961939822,0,0,0,1,0.98,0,2,45.0,116.9176254272461,0,1,1,0,0,10520.json,NotBuggy
3,0.9331657886505127,0.8636934179493658,0,0,0,1,0.94,0,0,13.0,132.9956512451172,0,0,0,0,0,194.json,NotBuggy
