SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
3,0.36136478185653687,0.7302453837586255,0,0,0,1,3.77,0,1,19.0,130.57513427734375,0,1,0,0,0,658.json,NotBuggy
7,6.255453336052597E-4,0.0023617186361017677,0,0,0,1,3.61,0,9,67.0,109.27415466308594,0,2,0,0,0,1584.json,NotBuggy
3,0.6693090796470642,0.9543966427539781,0,0,0,1,3.77,0,0,11.0,134.26058959960938,0,0,0,0,0,1360.json,NotBuggy
3,0.005233387462794781,0.25873451785473767,0,0,0,1,3.77,0,1,27.0,128.1388702392578,0,2,0,0,0,690.json,NotBuggy
7,0.0029439216013997793,0.012422562524748123,2,1,3,2,6.05,1,4,56.0,109.7632064819336,0,2,1,0,0,1364.json,NotBuggy
3,0.7496356964111328,0.8436608036375658,0,0,0,1,3.77,0,0,15.0,132.25152587890625,0,0,0,0,0,2279.json,NotBuggy
3,0.11971260607242584,0.885516635997689,0,0,0,1,3.77,0,0,14.0,132.4454345703125,0,0,0,0,0,283.json,NotBuggy
4,0.34947100281715393,0.4236460156990698,0,0,0,1,4.0,0,1,28.0,123.37332153320312,0,1,0,0,0,1112.json,NotBuggy
3,0.08291199803352356,0.11386887485628841,0,0,0,1,3.77,0,4,34.0,126.78704833984375,0,1,0,0,0,1440.json,NotBuggy
3,0.7037910223007202,0.8189972625693259,0,0,0,1,3.77,0,1,17.0,131.28770446777344,0,1,0,0,0,1427.json,NotBuggy
3,0.8171690106391907,0.502598504561389,0,0,0,1,3.77,0,1,19.0,130.34019470214844,0,1,0,0,0,477.json,NotBuggy
3,6.375542725436389E-4,0.23557063114731822,0,0,0,1,3.77,0,1,30.0,127.67500305175781,0,3,0,0,0,2236.json,NotBuggy
3,0.0984022468328476,0.9015345723645253,0,0,0,1,3.77,0,0,14.0,132.4454345703125,0,0,0,0,0,282.json,NotBuggy
3,0.25389301776885986,0.6329277073439881,0,0,0,1,3.77,0,0,20.0,130.07347106933594,0,1,0,0,0,1682.json,NotBuggy
3,0.3967733383178711,0.6460051047346254,0,0,0,1,3.77,0,0,21.0,129.93223571777344,0,1,0,0,0,917.json,NotBuggy
3,0.5655946731567383,0.571535892801744,0,0,0,1,3.77,0,1,21.0,129.7158966064453,0,1,0,0,0,541.json,NotBuggy
3,0.9053484797477722,0.7734066096372743,0,0,0,1,3.77,0,1,18.0,130.85629272460938,0,1,0,0,0,575.json,NotBuggy
5,0.5154269337654114,0.5454659842226381,2,1,3,2,5.99,1,3,26.0,120.31627655029297,0,0,0,0,0,96.json,NotBuggy
3,0.6539921164512634,0.8481242628061335,0,0,0,1,3.77,0,0,15.0,131.9385528564453,0,0,0,0,0,1672.json,NotBuggy
15,0.030814997851848602,5.870642324530219E-4,3,3,6,4,6.17,2,9,94.0,94.31312561035156,0,2,3,0,0,642.json,NotBuggy
3,0.004069228656589985,0.20044937787523268,0,0,0,1,3.77,0,2,30.0,127.59099578857422,0,0,0,0,0,516.json,NotBuggy
3,0.041130002588033676,0.3424805396256116,0,0,0,1,3.77,0,1,26.0,128.41912841796875,0,2,0,0,0,2163.json,NotBuggy
3,4.469208652153611E-4,0.1253150562955148,0,0,0,1,3.77,0,1,35.0,126.71056365966797,0,2,0,0,0,403.json,NotBuggy
3,0.03509816899895668,0.38356423125759354,0,0,0,1,3.77,0,1,26.0,128.41912841796875,0,2,0,0,0,1351.json,NotBuggy
8,0.3888604938983917,0.5907715213948304,0,0,0,1,7.94,1,1,34.0,111.05071258544922,0,1,0,0,0,1420.json,NotBuggy
3,0.8768583536148071,0.7325182796291531,0,0,0,1,3.77,0,0,19.0,130.70933532714844,0,1,0,0,0,906.json,NotBuggy
3,0.08029036968946457,0.5397645144805019,0,0,0,1,3.77,0,1,23.0,129.34671020507812,0,2,0,0,0,788.json,NotBuggy
